True; True; True; True; False; True; False; False; 2; 38.01635; 37.61884; 39.12909; 38.42731;
True; True; True; True; False; True; True; False; 2; 32.84315; 32.04122; 31.80063; 31.45004;
True; True; True; True; False; True; True; False; 1; 89.40322; 70.6123; 78.41214; 80.33256;
True; True; True; True; False; True; False; False; 1; 72.6378; 52.26094; 69.01225; 83.80587;
True; True; True; True; False; True; True; False; 0; 33.8709; 11.18606; 17.6475; 33.03333;
True; True; True; True; False; True; False; False; 0; -1.547206; -16.39956; 34.57176; -17.63708;
True; True; True; True; False; False; True; True; 2; 30.9258; 33.92411; 34.27234; 56.76574;
False; True; True; True; False; False; True; True; 2; -67.70173; 30.34457; 35.17995; 32.59111;
True; True; True; False; False; False; True; True; 2; 28.30178; 31.62128; 36.73647; -47.76687;
True; True; True; True; True; False; False; False; 0; -54.93697; 18.35717; -3.339103; 34.58141;
True; True; True; True; True; True; False; False; 0; 20.40137; 4.969604; 59.00249; 49.82658;
False; True; True; True; False; False; False; False; 0; -113.756; -95.53682; -91.00838; -109.5444;
False; True; True; True; False; False; True; True; 1; -53.08311; 67.12481; 72.54393; 64.46655;
True; False; True; False; False; False; True; True; 2; 30.37835; -74.13836; 38.72868; -54.61694;
False; True; True; True; False; True; False; False; 1; -23.71554; 50.80102; 63.33892; 64.22028;
True; True; True; True; True; True; False; False; 1; 62.69542; 52.49444; 87.92604; 59.01337;
True; True; False; True; True; True; False; False; 1; 69.18475; 40.04008; -42.08507; 65.10954;
False; True; True; True; False; True; False; False; 0; -73.75008; -55.21875; 47.5867; 27.06321;
False; True; True; True; False; True; True; False; 0; -80.01582; 4.375262; 23.30726; 38.61435;
False; False; True; False; False; False; True; True; 2; -87.76248; -135.2894; 39.82473; -70.1934;
False; True; True; True; False; True; True; False; 2; -65.76986; 31.96616; 32.51785; 33.50806;
True; True; True; True; True; False; False; True; 1; 57.17838; 53.64433; 60.89107; 61.31865;
True; True; False; True; True; False; False; True; 1; 61.47425; 54.63061; -44.83114; 37.47652;
True; True; True; True; True; False; False; True; 0; 27.33608; 50.6936; 47.00029; 27.9397;
False; True; True; True; True; False; False; True; 2; -66.93528; 18.34529; 27.85555; 37.46732;
True; True; True; True; True; False; False; True; 2; 31.51595; -3.375976; 25.39718; 38.97815;
True; False; True; True; True; False; False; True; 2; 38.30162; -78.08; 28.36861; 23.28586;
True; True; False; True; True; False; False; True; 2; 35.44383; -16.07315; -75.14113; 20.9483;
False; True; True; True; True; False; False; True; 1; -37.59378; 65.44124; 72.60033; 66.9379;
True; True; True; True; True; False; False; False; 1; 69.2768; 41.93928; 82.17334; 80.39332;
True; True; False; True; True; False; False; False; 0; -21.3951; 18.65205; -64.53744; -22.64846;
False; True; True; True; True; True; False; False; 0; -53.9763; -11.88525; 51.63689; 41.68999;
False; True; True; True; True; True; False; False; 1; -41.40313; 48.75784; 77.57838; 62.52061;
True; True; True; True; True; True; False; False; 2; 35.0798; 28.00615; 27.64889; 23.76155;
True; True; True; True; True; False; False; False; 2; 71.72314; 6.124578; 60.04575; 38.42367;
False; False; True; True; True; False; False; True; 1; -26.10102; -79.77505; 79.55538; 56.67704;
True; False; True; True; True; False; False; True; 1; 55.30305; -55.40601; 87.97859; 55.03903;
True; True; True; False; True; False; False; True; 1; 58.53005; 63.40492; 65.911; -36.28889;
True; False; True; True; False; False; True; True; 2; 28.89188; -76.24252; 30.91313; 54.46962;
True; True; True; True; False; False; False; True; 1; 68.1842; 83.5892; 85.52082; 62.91475;
True; True; True; True; False; False; True; True; 1; 77.60112; 79.10139; 74.07582; 81.04179;
True; False; True; True; False; False; True; True; 1; 78.05529; -41.932; 64.15219; 68.96947;
False; False; True; True; False; False; True; True; 1; -50.75753; -59.78384; 63.61625; 64.67455;
False; True; True; True; False; True; True; False; 1; -45.65216; 42.86188; 71.04168; 62.2355;
True; False; True; True; False; True; False; False; 2; 36.17325; -45.95635; 34.2606; 37.37522;
True; False; True; True; True; True; False; False; 2; 36.43574; -74.36515; 21.10084; 28.06243;
False; False; False; True; True; False; False; True; 2; -120.3845; -180.1191; -155.9646; -3.730398;
True; False; True; True; False; True; True; False; 2; 30.75023; -40.41287; 40.52383; 30.22104;
False; False; True; True; False; True; True; False; 2; -63.98935; -61.85699; 34.24199; 34.68075;
True; True; False; True; False; True; True; False; 0; 41.57581; 6.562076; -64.88989; 49.13139;
False; True; True; True; True; False; False; True; 0; -60.89179; 32.75442; 53.47904; 16.86933;
True; True; True; False; True; True; False; False; 2; 38.90908; 22.82691; 30.91736; -77.95774;
True; True; True; True; False; False; True; False; 2; 45.40076; 32.14987; 50.14333; 43.38775;
True; True; True; False; False; True; True; False; 2; 30.49467; 30.19647; 30.27222; -63.59017;
True; True; True; True; False; False; True; False; 1; 81.61985; 84.26112; 46.79457; 86.47044;
True; True; True; False; False; False; True; False; 0; 7.93728; 55.8562; -34.85553; -65.97146;
True; True; False; True; False; True; True; False; 2; 31.23782; 40.00507; -48.83055; 31.7086;
False; True; True; True; False; False; True; False; 0; -74.86696; 34.34607; -58.34331; 19.71329;
False; True; True; True; False; False; True; True; 0; -47.61063; 62.74754; 21.33459; 27.14462;
True; True; False; True; True; True; False; False; 2; 30.18733; 25.07262; -71.50032; 21.43815;
True; False; True; True; False; False; True; False; 0; 35.6688; -63.70015; -15.64578; -8.984475;
True; False; True; True; False; False; True; True; 0; 60.04356; -41.49782; 24.48012; 16.73892;
True; True; True; False; False; False; True; True; 1; 83.93341; 73.95652; 74.49307; -28.76736;
True; False; True; False; False; True; True; False; 2; 31.2636; -66.45575; 31.65314; -61.65616;
True; False; True; True; False; False; False; True; 2; 28.71036; -91.11087; 32.51839; 33.8734;
True; True; False; True; False; True; True; False; 1; 87.50748; 67.64758; -28.52828; 91.7775;
True; True; True; False; False; True; True; False; 1; 88.23087; 66.05868; 77.35089; -36.54794;
True; True; True; False; False; True; True; False; 0; 56.88872; 14.36857; 20.44654; -67.09745;
True; True; True; True; False; False; False; False; 0; -86.71154; -83.57786; -94.94122; -81.80192;
False; True; True; True; True; True; False; False; 2; -66.38564; 21.7331; 22.51072; 29.95381;
True; True; True; True; False; False; False; True; 2; 35.06257; 21.6895; 29.90677; 34.81622;
True; False; True; False; True; True; False; False; 2; 37.84052; -75.36992; 28.96849; -74.00508;
True; False; True; True; False; False; False; True; 1; 73.44581; -48.93649; 71.04111; 55.36834;
True; True; True; True; False; False; True; True; 0; 62.19993; 43.6902; 35.68837; 26.49671;
True; True; True; True; False; False; True; False; 0; -24.04754; 35.57359; -29.01126; 3.543159;
